ProductID,Date,Zip,Units,Revenue,Country
2401,5/14/2001,R3V,1,167.9475,Canada
2352,5/14/2001,K1H,1,367.4475,Canada
785,5/14/2001,R3A,1,68.1975,Canada
1173,5/14/2001,M6S,1,535.4475,Canada
2359,5/14/2001,R3V,1,440.9475,Canada
596,6/23/2001,R2V,1,766.2375,Canada
573,6/23/2001,R3E,1,293.7375,Canada
635,6/23/2001,R3E,1,855.4875,Canada
1451,6/25/2001,R3H,1,367.395,Canada
1034,6/25/2001,R3V,1,997.2375,Canada
1144,6/25/2001,M6G,1,414.6975,Canada
976,6/25/2001,R3G,1,314.9475,Canada
979,6/25/2001,M5R,1,393.6975,Canada
1452,6/25/2001,R3H,1,367.395,Canada
2071,6/25/2001,R3E,1,346.4475,Canada
676,6/26/2001,K1N,1,823.9875,Canada
767,6/26/2001,L5N,1,104.9475,Canada
2055,6/26/2001,H1B,1,569.5725,Canada
163,6/26/2001,M6G,1,524.475,Canada
676,6/26/2001,L5K,1,823.9875,Canada
2400,6/26/2001,L5R,1,89.1975,Canada
413,6/26/2001,M6H,1,1259.7375,Canada
681,6/26/2001,L5N,1,658.0875,Canada
768,6/26/2001,L5N,1,104.9475,Canada
2045,6/26/2001,K1N,1,419.9475,Canada
400,6/26/2001,K2P,1,713.7375,Canada
512,6/27/2001,M4V,1,230.7375,Canada
609,6/27/2001,R3H,1,813.4875,Canada
2026,6/27/2001,L5N,1,367.4475,Canada
491,6/27/2001,K1R,1,852.3375,Canada
1974,6/27/2001,L5P,1,57.6975,Canada
2054,6/27/2001,K1H,1,545.9475,Canada
443,6/27/2001,M5N,1,814.8,Canada
550,6/27/2001,L5V,1,414.4875,Canada
1974,12/27/2002,M4E,1,57.6975,Canada
757,12/27/2002,M7Y,1,73.4475,Canada
768,12/27/2002,M5X,2,188.895,Canada
768,12/27/2002,M6P,1,94.4475,Canada
785,12/27/2002,H3B,1,57.6975,Canada
786,12/27/2002,M7Y,1,57.6975,Canada
800,12/27/2002,M5X,1,262.4475,Canada
1975,12/27/2002,M4E,1,57.6975,Canada
671,12/27/2002,R3W,1,944.7375,Canada
726,12/27/2002,M5P,2,220.395,Canada
758,12/27/2002,M5P,1,73.4475,Canada
758,12/27/2002,H1B,1,73.4475,Canada
762,12/27/2002,M5X,1,173.1975,Canada
785,12/27/2002,M5X,1,57.6975,Canada
795,12/27/2002,M7Y,1,278.1975,Canada
1086,12/27/2002,M5S,1,89.1975,Canada
2205,12/27/2002,M6H,1,146.9475,Canada
2235,12/27/2002,R3G,1,70.8225,Canada
725,12/27/2002,M4E,2,220.395,Canada
726,12/27/2002,M5L,1,110.1975,Canada
757,12/27/2002,M5P,1,73.4475,Canada
758,12/27/2002,M7Y,1,73.4475,Canada
761,12/27/2002,M4R,1,173.1975,Canada
761,12/27/2002,M5X,1,173.1975,Canada
767,12/27/2002,M5X,2,188.895,Canada
786,12/27/2002,M5P,1,57.6975,Canada
1085,12/27/2002,K1N,1,89.1975,Canada
1965,12/27/2002,R3H,2,178.395,Canada
1965,12/27/2002,M5R,1,89.1975,Canada
2205,12/27/2002,R3V,2,293.895,Canada
757,12/27/2002,M6H,1,73.4475,Canada
767,12/27/2002,M5L,1,94.4475,Canada
786,12/27/2002,L5R,1,57.6975,Canada
786,12/27/2002,M6H,1,57.6975,Canada
1173,12/27/2002,R3H,1,498.6975,Canada
1984,12/27/2002,H1B,1,183.6975,Canada
2250,12/27/2002,M5R,1,125.9475,Canada
2254,12/27/2002,M5X,1,60.3225,Canada
634,12/27/2002,L5G,1,897.75,Canada
725,12/27/2002,M5P,2,220.395,Canada
726,12/27/2002,M4E,2,220.395,Canada
758,12/27/2002,M5X,2,146.895,Canada
762,12/27/2002,M4R,1,173.1975,Canada
767,12/27/2002,M7Y,1,94.4475,Canada
796,12/27/2002,M7Y,1,278.1975,Canada
1085,12/27/2002,M5S,1,89.1975,Canada
1086,12/27/2002,K1N,1,89.1975,Canada
1081,6/27/2001,M6G,1,230.9475,Canada
2234,6/27/2001,L5T,1,70.8225,Canada
1975,6/27/2001,L5P,1,57.6975,Canada
2055,6/27/2001,R3G,1,569.5725,Canada
2045,6/27/2001,L5N,1,419.9475,Canada
2235,6/27/2001,L5T,1,70.8225,Canada
1082,6/27/2001,M6G,1,230.9475,Canada
2012,6/27/2001,L5R,1,388.4475,Canada
2373,6/27/2001,K1K,1,587.9475,Canada
559,6/27/2001,R3B,1,602.175,Canada
1184,6/27/2001,M6K,1,629.9475,Canada
445,6/28/2001,L5R,1,856.8,Canada
910,6/28/2001,R3X,1,430.4475,Canada
910,6/28/2001,L5R,1,430.4475,Canada
2083,6/28/2001,M5W,1,317.5725,Canada
609,6/28/2001,L5R,1,813.4875,Canada
2240,6/28/2001,M7Y,1,89.1975,Canada
826,6/28/2001,R3H,1,918.6975,Canada
475,7/3/2001,M7Y,1,996.45,Canada
2054,7/3/2001,R3V,1,545.9475,Canada
606,7/3/2001,K1R,1,317.8875,Canada
757,7/3/2001,M5P,1,83.9475,Canada
2055,7/3/2001,K1H,1,569.5725,Canada
495,7/3/2001,M4Y,5,2889.6,Canada
609,7/3/2001,M4E,1,813.4875,Canada
1818,7/3/2001,R3G,1,207.375,Canada
491,7/3/2001,M7Y,1,852.3375,Canada
609,7/3/2001,M5X,1,813.4875,Canada
758,7/3/2001,M5P,1,83.9475,Canada
1991,7/3/2001,R3V,2,619.395,Canada
676,7/3/2001,M4V,1,823.9875,Canada
1227,7/3/2001,M5A,1,330.6975,Canada
2175,7/5/2001,R3H,1,472.2375,Canada
491,7/5/2001,M5L,1,852.3375,Canada
725,7/5/2001,M6H,1,120.6975,Canada
726,7/5/2001,M6H,1,120.6975,Canada
976,7/5/2001,M4E,1,314.9475,Canada
467,7/5/2001,K1R,1,894.3375,Canada
609,7/5/2001,M5X,1,813.4875,Canada
1182,7/5/2001,R3M,1,173.1975,Canada
2388,7/5/2001,K1N,1,314.9475,Canada
2401,7/5/2001,K2P,1,167.9475,Canada
606,7/6/2001,R3X,1,317.8875,Canada
981,7/6/2001,R3B,1,157.4475,Canada
992,7/6/2001,M4E,1,278.1975,Canada
1062,7/6/2001,R3H,1,146.9475,Canada
725,7/6/2001,M6H,1,120.6975,Canada
443,5/21/2003,L5N,1,851.2875,Canada
2400,5/21/2003,M5S,1,94.4475,Canada
1086,12/30/2002,R3G,1,84,Canada
1201,12/30/2002,L5P,1,577.4475,Canada
2212,12/30/2002,L5T,2,178.395,Canada
2213,12/30/2002,L5R,1,89.1975,Canada
475,12/30/2002,R3E,1,1037.4,Canada
491,12/30/2002,M4M,2,1781.325,Canada
757,12/30/2002,M7Y,1,73.4475,Canada
1095,12/30/2002,L4Y,1,125.9475,Canada
1120,12/30/2002,K1R,1,181.0725,Canada
1920,12/30/2002,L5N,1,262.4475,Canada
676,12/30/2002,M5X,1,856.275,Canada
758,12/30/2002,M7Y,1,73.4475,Canada
1085,12/30/2002,M4V,1,89.1975,Canada
2253,12/30/2002,L5T,1,136.4475,Canada
726,7/6/2001,M6H,1,120.6975,Canada
967,7/6/2001,M6S,1,671.9475,Canada
1061,7/6/2001,R3H,1,146.9475,Canada
785,7/9/2001,H2Y,1,68.1975,Canada
725,7/9/2001,R3M,1,120.6975,Canada
967,7/9/2001,R3H,1,671.9475,Canada
726,7/9/2001,R3M,1,120.6975,Canada
757,7/9/2001,H2Y,1,83.9475,Canada
786,7/9/2001,H2Y,1,68.1975,Canada
910,7/9/2001,R3B,1,430.4475,Canada
758,7/9/2001,H2Y,1,83.9475,Canada
921,7/9/2001,M4M,1,524.9475,Canada
2045,7/9/2001,R3A,1,419.9475,Canada
2332,7/9/2001,R2W,1,446.1975,Canada
2407,7/9/2001,K1H,1,73.4475,Canada
2050,7/10/2001,M4S,1,503.9475,Canada
2081,7/10/2001,K1N,1,225.6975,Canada
2071,7/10/2001,M6G,1,346.4475,Canada
2091,7/10/2001,M4E,1,154.8225,Canada
2054,7/10/2001,R3V,1,545.9475,Canada
2056,7/10/2001,R3V,1,333.3225,Canada
2400,7/10/2001,M5R,1,89.1975,Canada
1974,7/10/2001,M6H,1,57.6975,Canada
488,7/10/2001,K1H,1,996.45,Canada
1975,7/10/2001,M6H,1,57.6975,Canada
2083,7/10/2001,L5V,1,317.5725,Canada
976,7/10/2001,M6G,1,314.9475,Canada
726,7/11/2001,R3W,1,120.6975,Canada
768,7/11/2001,M5L,1,102.3225,Canada
770,7/11/2001,R3B,1,262.4475,Canada
767,7/11/2001,M5L,1,102.3225,Canada
843,7/11/2001,R3E,1,524.9475,Canada
2204,7/11/2001,R3B,1,157.4475,Canada
2407,7/11/2001,K1H,1,73.4475,Canada
475,7/11/2001,M4N,1,996.45,Canada
2070,7/11/2001,M5E,1,524.9475,Canada
725,7/11/2001,R3W,1,120.6975,Canada
2204,12/30/2002,L5T,1,146.9475,Canada
800,12/30/2002,M6S,1,262.4475,Canada
1974,12/30/2002,R3H,1,57.6975,Canada
2070,12/30/2002,R3H,1,524.9475,Canada
2070,12/30/2002,L5N,1,524.9475,Canada
2213,12/30/2002,L5T,2,178.395,Canada
400,12/30/2002,M6H,1,772.275,Canada
1085,12/30/2002,R3G,1,84,Canada
2205,12/30/2002,L5T,1,146.9475,Canada
2212,12/30/2002,L5R,1,89.1975,Canada
1086,12/30/2002,M4V,1,89.1975,Canada
1096,12/30/2002,L4Y,1,125.9475,Canada
1975,12/30/2002,R3H,1,57.6975,Canada
2252,12/30/2002,L5T,1,136.4475,Canada
769,7/11/2001,R3B,1,262.4475,Canada
2240,7/11/2001,K1A,1,89.1975,Canada
2353,5/21/2003,L4X,1,414.6975,Canada
940,7/16/2001,M6J,1,671.9475,Canada
604,7/17/2001,M7Y,1,472.2375,Canada
1229,7/17/2001,L5N,1,246.6975,Canada
258,7/17/2001,L5P,1,682.2375,Canada
491,7/17/2001,H1B,1,852.3375,Canada
475,7/17/2001,M6S,1,996.45,Canada
2373,7/17/2001,R3T,1,587.9475,Canada
2032,7/18/2001,R3V,1,223.0725,Canada
725,7/18/2001,R3N,1,120.6975,Canada
2370,7/18/2001,R3B,1,732.3225,Canada
606,7/18/2001,R3V,1,317.8875,Canada
726,7/18/2001,R3N,1,120.6975,Canada
508,12/6/2002,T5K,1,969.675,Canada
767,12/6/2002,V7P,1,94.4475,Canada
1110,12/6/2002,V7M,1,209.9475,Canada
1116,12/6/2002,T6C,1,262.4475,Canada
493,12/6/2002,T6E,1,969.675,Canada
767,12/6/2002,V5W,2,188.895,Canada
768,12/6/2002,V7P,1,94.4475,Canada
785,12/6/2002,V7W,1,57.6975,Canada
785,12/6/2002,V5W,1,57.6975,Canada
786,12/6/2002,V7W,1,57.6975,Canada
571,12/6/2002,R2G,1,527.1,Canada
768,12/6/2002,V5W,2,188.895,Canada
826,4/23/2001,R2K,1,944.9475,Canada
2064,4/23/2001,V6R,1,493.4475,Canada
2255,4/23/2001,V6A,1,60.3225,Canada
757,4/23/2001,V6E,1,83.9475,Canada
2234,4/23/2001,V6G,1,70.8225,Canada
786,4/23/2001,V5Z,1,68.1975,Canada
2047,4/24/2001,V7R,1,388.4475,Canada
467,4/24/2001,T5Y,1,894.3375,Canada
819,4/24/2001,T6G,1,971.1975,Canada
910,4/24/2001,T5L,1,430.4475,Canada
921,4/24/2001,V5W,1,524.9475,Canada
1144,4/24/2001,V6T,1,414.6975,Canada
2241,4/24/2001,T2L,1,89.1975,Canada
396,4/24/2001,T6E,1,876.4875,Canada
467,4/24/2001,T6J,1,894.3375,Canada
2240,4/24/2001,T2L,1,89.1975,Canada
2263,4/24/2001,V6M,1,299.1975,Canada
2331,4/24/2001,T6T,1,540.6975,Canada
940,4/24/2001,T3G,1,687.6975,Canada
1014,4/24/2001,T5J,1,86.5725,Canada
964,4/24/2001,T6E,1,325.4475,Canada
966,5/16/2003,T3R,1,472.4475,Canada
1082,5/16/2003,T1Y,1,230.9475,Canada
2235,5/16/2003,V6L,1,70.8225,Canada
566,5/16/2003,V6E,1,981.4875,Canada
915,5/16/2003,T6V,1,556.4475,Canada
550,5/16/2003,T5Y,1,433.3875,Canada
2234,5/16/2003,V6L,1,70.8225,Canada
2371,5/16/2003,V6M,1,572.1975,Canada
609,5/16/2003,V5V,1,850.2375,Canada
1215,5/18/2001,V7P,1,367.4475,Canada
1168,5/21/2001,T6H,1,377.9475,Canada
1230,5/21/2001,T2C,1,524.9475,Canada
967,5/21/2001,T5H,1,671.9475,Canada
2055,5/21/2001,T6G,1,569.5725,Canada
895,5/21/2001,V6M,1,577.4475,Canada
2054,5/21/2001,V6J,1,545.9475,Canada
2081,5/21/2001,T6T,1,225.6975,Canada
1046,5/21/2001,T6G,1,104.9475,Canada
1184,5/21/2001,V7M,1,629.9475,Canada
1186,5/21/2001,T6J,1,425.1975,Canada
964,5/21/2001,V6G,1,314.9475,Canada
1227,5/21/2001,V7P,1,330.6975,Canada
964,5/21/2001,V5N,1,314.9475,Canada
989,5/21/2001,V6N,1,419.9475,Canada
837,5/22/2001,T2P,1,839.9475,Canada
1114,5/22/2001,V6R,1,167.9475,Canada
2056,5/22/2001,T6H,1,333.3225,Canada
819,5/22/2001,T1Y,1,997.4475,Canada
910,5/22/2001,T2X,1,430.4475,Canada
2054,5/22/2001,V5N,1,545.9475,Canada
921,5/22/2001,T5J,1,524.9475,Canada
910,5/22/2001,T5L,1,430.4475,Canada
1184,5/22/2001,V5N,1,629.9475,Canada
826,5/22/2001,R2G,1,918.6975,Canada
2056,5/22/2001,T3B,1,333.3225,Canada
819,5/22/2001,T6E,1,971.1975,Canada
910,5/22/2001,T5K,1,430.4475,Canada
1215,5/22/2001,T3R,1,367.4475,Canada
475,5/23/2001,V5W,1,996.45,Canada
551,12/18/2002,T3N,1,922.1625,Canada
396,5/25/2001,T5G,1,876.4875,Canada
796,5/25/2001,T2J,1,278.1975,Canada
967,5/25/2001,V5Z,1,656.1975,Canada
2055,5/25/2001,T6E,1,569.5725,Canada
2332,5/25/2001,V7X,1,419.9475,Canada
1227,5/25/2001,T5V,1,330.6975,Canada
795,5/25/2001,T2J,1,278.1975,Canada
1144,5/25/2001,T3C,1,414.6975,Canada
1228,5/25/2001,T5K,1,131.1975,Canada
768,12/19/2002,V6A,1,94.4475,Canada
2205,12/19/2002,T6T,1,146.9475,Canada
758,12/19/2002,V5V,2,146.895,Canada
1085,12/19/2002,V5T,1,84,Canada
2213,12/19/2002,V6R,1,89.1975,Canada
2252,12/19/2002,T6T,1,136.4475,Canada
759,12/20/2002,V6Z,1,146.9475,Canada
785,12/20/2002,T2E,1,57.6975,Canada
726,12/20/2002,V5W,1,120.6975,Canada
786,12/20/2002,V5V,1,57.6975,Canada
758,12/20/2002,V7P,1,73.4475,Canada
760,12/20/2002,V6Z,1,146.9475,Canada
1847,12/20/2002,V5N,1,131.1975,Canada
1964,12/20/2002,T5G,1,89.1975,Canada
725,12/20/2002,V5W,1,120.6975,Canada
785,12/20/2002,V5V,1,57.6975,Canada
1110,12/20/2002,T5Y,1,209.9475,Canada
2250,12/20/2002,V6Z,1,125.9475,Canada
757,12/20/2002,V7P,1,73.4475,Canada
786,12/20/2002,T2E,1,57.6975,Canada
1965,12/20/2002,T5G,1,89.1975,Canada
475,12/20/2002,T6K,1,1037.4,Canada
2380,5/25/2001,V5X,1,293.9475,Canada
2380,5/25/2001,V6M,1,293.9475,Canada
2071,5/25/2001,V6S,1,346.4475,Canada
2400,5/25/2001,V5W,1,89.1975,Canada
2343,5/25/2001,V5X,1,446.1975,Canada
559,5/26/2001,T6W,1,602.175,Canada
559,5/26/2001,V5X,1,602.175,Canada
475,5/26/2001,T3G,1,996.45,Canada
725,5/28/2001,V6G,1,120.6975,Canada
726,5/28/2001,V6H,1,120.6975,Canada
758,5/28/2001,V6H,1,83.9475,Canada
767,5/28/2001,V6H,1,104.9475,Canada
992,5/28/2001,V6M,1,278.1975,Canada
726,5/28/2001,V6G,1,120.6975,Canada
967,5/28/2001,T6W,1,671.9475,Canada
725,5/28/2001,V6H,1,120.6975,Canada
768,5/28/2001,V6H,1,104.9475,Canada
940,5/28/2001,T6E,1,687.6975,Canada
757,5/28/2001,V6H,1,83.9475,Canada
921,5/29/2001,T2J,1,524.9475,Canada
1173,5/29/2001,R2C,1,535.4475,Canada
1173,5/29/2001,V5N,1,535.4475,Canada
758,5/29/2001,V6A,1,83.9475,Canada
760,12/17/2002,L5T,1,146.9475,Canada
757,12/18/2002,L5L,1,73.4475,Canada
396,12/18/2002,M6G,1,913.7625,Canada
785,12/18/2002,R2W,1,57.6975,Canada
786,12/18/2002,R2W,1,57.6975,Canada
758,12/18/2002,L5L,1,73.4475,Canada
767,12/18/2002,L5L,1,104.9475,Canada
921,5/15/2001,M6G,1,524.9475,Canada
1934,12/23/2002,M6H,1,136.4475,Canada
2045,12/23/2002,R3G,1,419.9475,Canada
725,12/23/2002,L5P,2,220.395,Canada
990,12/23/2002,R3E,1,440.9475,Canada
2064,5/31/2001,R2W,1,496.0725,Canada
396,6/1/2001,L5R,1,876.4875,Canada
1191,6/1/2001,M4P,1,267.6975,Canada
491,6/1/2001,H3A,1,852.3375,Canada
604,6/2/2001,L5R,1,472.2375,Canada
1173,6/4/2001,L5N,1,535.4475,Canada
2240,6/4/2001,R3V,1,89.1975,Canada
1215,6/4/2001,L4X,1,367.4475,Canada
1227,6/4/2001,K1N,1,330.6975,Canada
992,6/4/2001,R3W,1,278.1975,Canada
195,6/4/2001,L5T,1,761.25,Canada
1188,6/4/2001,K2A,1,488.1975,Canada
1203,6/4/2001,K1K,1,320.1975,Canada
1206,6/4/2001,M4P,1,509.1975,Canada
1213,6/4/2001,L5N,1,566.9475,Canada
2045,6/4/2001,H1G,1,419.9475,Canada
2241,6/4/2001,R3V,1,89.1975,Canada
2359,6/4/2001,R3T,1,440.9475,Canada
1230,6/4/2001,R3H,1,524.9475,Canada
635,6/5/2001,M4V,1,855.4875,Canada
1213,6/5/2001,R3G,1,566.9475,Canada
1184,6/5/2001,K1H,1,629.9475,Canada
2253,6/5/2001,M4V,1,136.4475,Canada
565,6/5/2001,K1N,1,852.3375,Canada
604,6/5/2001,M4Y,1,472.2375,Canada
2054,6/5/2001,M6S,1,545.9475,Canada
2252,6/5/2001,M4V,1,136.4475,Canada
559,6/5/2001,K1A,1,602.175,Canada
1184,6/5/2001,M4N,1,629.9475,Canada
596,6/5/2001,M4P,1,766.2375,Canada
1157,6/5/2001,M6S,1,383.1975,Canada
767,12/23/2002,K2P,1,94.4475,Canada
785,12/24/2002,R3B,1,57.6975,Canada
740,12/24/2002,R3W,1,173.1975,Canada
759,12/24/2002,R3V,1,146.9475,Canada
767,12/24/2002,R3Y,1,94.4475,Canada
725,12/24/2002,R3M,1,110.1975,Canada
726,12/24/2002,R3B,1,110.1975,Canada
757,12/24/2002,R3V,1,73.4475,Canada
768,12/24/2002,R3Y,1,94.4475,Canada
725,12/24/2002,R3B,1,110.1975,Canada
726,12/24/2002,R3M,1,110.1975,Canada
786,12/24/2002,R3B,1,57.6975,Canada
760,12/24/2002,R3V,1,146.9475,Canada
739,12/24/2002,R3W,1,173.1975,Canada
758,12/24/2002,R3V,1,73.4475,Canada
761,5/19/2003,M6S,1,173.1975,Canada
927,5/19/2003,L5N,1,451.4475,Canada
979,5/19/2003,L5N,1,393.6975,Canada
2045,5/19/2003,M4P,1,419.9475,Canada
2055,5/19/2003,K1H,1,569.5725,Canada
725,5/19/2003,L5R,1,110.1975,Canada
964,5/19/2003,L5N,1,314.9475,Canada
966,5/19/2003,M4R,1,488.1975,Canada
2387,5/19/2003,R3B,1,493.4475,Canada
976,5/19/2003,L5N,1,325.4475,Canada
2045,6/6/2001,R3X,1,419.9475,Canada
2374,6/6/2001,R2R,1,661.4475,Canada
2379,6/6/2001,R3H,1,178.4475,Canada
2359,6/6/2001,R3T,1,440.9475,Canada
2054,6/7/2001,L5P,1,545.9475,Canada
2054,6/7/2001,K1H,1,545.9475,Canada
2262,6/7/2001,M4V,1,299.1975,Canada
1184,6/7/2001,M4N,1,629.9475,Canada
2263,6/7/2001,M4V,1,299.1975,Canada
967,6/7/2001,R3N,1,671.9475,Canada
631,6/7/2001,R3E,1,351.4875,Canada
1139,6/8/2001,R3W,1,682.4475,Canada
2255,6/8/2001,R3G,1,60.3225,Canada
2235,6/8/2001,R3G,1,70.8225,Canada
768,6/8/2001,M5X,1,104.9475,Canada
2254,6/8/2001,R3G,1,60.3225,Canada
767,6/8/2001,M5X,1,104.9475,Canada
964,6/8/2001,M5X,1,325.4475,Canada
2234,6/8/2001,R3G,1,70.8225,Canada
658,6/9/2001,R3X,1,931.6125,Canada
990,6/11/2001,R3G,1,430.4475,Canada
1014,6/11/2001,R2V,1,86.5725,Canada
443,6/11/2001,L5P,1,814.8,Canada
1061,6/11/2001,R3H,1,146.9475,Canada
1186,6/11/2001,R3H,1,425.1975,Canada
1480,6/11/2001,K2P,1,367.395,Canada
1062,6/11/2001,R3H,1,146.9475,Canada
2235,7/30/2001,R3V,1,70.8225,Canada
964,7/30/2001,H1B,1,330.6975,Canada
989,7/31/2001,M6S,1,419.9475,Canada
1937,7/31/2001,R3V,1,286.0725,Canada
757,7/31/2001,R3H,1,83.9475,Canada
758,7/31/2001,M6G,1,83.9475,Canada
927,6/25/2003,R3G,1,451.4475,Canada
1105,6/25/2003,M4E,1,246.6975,Canada
1066,6/25/2003,M5A,1,309.6975,Canada
785,6/25/2003,L5J,1,57.6975,Canada
1106,6/25/2003,M4E,1,246.6975,Canada
491,6/25/2003,L5N,1,890.6625,Canada
565,6/25/2003,M4P,1,890.6625,Canada
966,7/8/2003,M5S,1,482.9475,Canada
1009,7/8/2003,K1H,1,99.6975,Canada
2222,5/16/2001,T5L,1,246.6975,Canada
757,5/16/2001,V7Y,1,83.9475,Canada
981,5/16/2001,T6T,1,157.4475,Canada
990,5/16/2001,T3G,1,440.9475,Canada
681,5/17/2001,T6V,1,658.0875,Canada
559,5/17/2001,T5Y,1,602.175,Canada
676,5/17/2001,V6Z,1,823.9875,Canada
964,5/17/2001,V6B,1,325.4475,Canada
1188,5/17/2001,T2C,1,488.1975,Canada
2199,5/17/2001,T2L,1,188.9475,Canada
2251,5/17/2001,V6G,1,125.9475,Canada
2250,5/17/2001,V6G,1,125.9475,Canada
413,5/17/2001,V6H,1,1259.7375,Canada
837,5/17/2001,T2R,1,839.9475,Canada
1150,5/17/2001,T6E,1,405.09,Canada
990,5/17/2001,T6E,1,440.9475,Canada
550,5/18/2001,V7X,1,414.4875,Canada
1123,6/23/2003,T6T,1,272.9475,Canada
1987,6/23/2003,V5M,1,162.6975,Canada
2331,6/23/2003,V6M,1,540.6975,Canada
910,6/23/2003,V6Z,1,430.4475,Canada
502,6/24/2003,T6G,1,1105.9125,Canada
606,6/24/2003,V6Z,1,337.8375,Canada
1081,5/16/2003,T1Y,1,230.9475,Canada
671,5/16/2003,T6S,1,944.7375,Canada
571,5/16/2003,R2G,1,527.1,Canada
634,5/16/2003,V6R,1,897.75,Canada
767,12/18/2002,T5V,1,104.9475,Canada
786,12/18/2002,V6L,1,57.6975,Canada
1974,12/18/2002,V6M,1,57.6975,Canada
2255,12/18/2002,V5W,1,60.3225,Canada
768,12/18/2002,V6Z,1,94.4475,Canada
725,12/18/2002,V7R,1,110.1975,Canada
1975,12/18/2002,V6M,1,57.6975,Canada
2212,12/19/2002,V6R,1,89.1975,Canada
2269,12/19/2002,T6V,1,293.9475,Canada
635,12/19/2002,T2L,1,881.7375,Canada
758,12/19/2002,V6N,1,83.9475,Canada
767,12/19/2002,V6A,1,94.4475,Canada
550,12/19/2002,T6V,1,433.3875,Canada
726,12/19/2002,R2G,1,110.1975,Canada
786,12/19/2002,V6R,1,57.6975,Canada
2204,12/19/2002,T6T,1,146.9475,Canada
443,12/19/2002,V5N,1,851.2875,Canada
565,12/19/2002,T6E,1,890.6625,Canada
757,12/19/2002,V5V,2,146.895,Canada
786,12/19/2002,V5V,1,57.6975,Canada
2253,12/19/2002,T6T,1,136.4475,Canada
725,12/19/2002,R2G,1,110.1975,Canada
785,12/19/2002,V5V,1,57.6975,Canada
785,12/19/2002,V6R,1,57.6975,Canada
1000,12/19/2002,T3C,1,89.1975,Canada
1086,12/19/2002,V5T,1,84,Canada
2373,12/19/2002,T6J,1,619.4475,Canada
574,12/19/2002,T6V,1,869.1375,Canada
681,12/19/2002,V6C,1,715.8375,Canada
757,12/19/2002,V6N,1,83.9475,Canada
1139,5/23/2001,T2C,1,671.9475,Canada
1202,5/23/2001,T6K,1,619.4475,Canada
2054,5/23/2001,T2X,1,545.9475,Canada
1111,5/23/2001,V7Y,1,118.0725,Canada
2054,5/23/2001,T6E,1,545.9475,Canada
1112,5/23/2001,V7Y,1,118.0725,Canada
1203,5/23/2001,T3C,1,320.1975,Canada
2054,5/23/2001,T2J,1,545.9475,Canada
606,5/23/2001,V6M,1,317.8875,Canada
921,5/23/2001,T6K,1,524.9475,Canada
2054,5/23/2001,V7Y,1,545.9475,Canada
2054,5/24/2001,T6S,1,545.9475,Canada
2064,5/24/2001,V6J,1,496.0725,Canada
2094,5/24/2001,V6Z,1,435.6975,Canada
2223,5/24/2001,V6T,1,246.6975,Canada
1895,5/24/2001,T2P,1,734.9475,Canada
606,5/24/2001,R2G,1,317.8875,Canada
2064,5/24/2001,V6A,1,496.0725,Canada
2254,5/24/2001,V6Z,1,60.3225,Canada
785,5/24/2001,V6Z,1,68.1975,Canada
1092,5/24/2001,V6B,1,181.0725,Canada
1203,5/24/2001,T2X,1,320.1975,Canada
2169,5/24/2001,V6H,1,535.2375,Canada
512,5/24/2001,T5K,1,230.7375,Canada
1091,5/24/2001,V6B,1,181.0725,Canada
2055,5/24/2001,V6Z,2,1139.145,Canada
2222,5/24/2001,V6T,1,246.6975,Canada
2251,5/24/2001,V6T,1,125.9475,Canada
2374,5/24/2001,V5T,1,661.4475,Canada
990,5/24/2001,V6T,1,440.9475,Canada
2250,5/24/2001,V6T,1,125.9475,Canada
475,5/24/2001,T5Y,1,996.45,Canada
786,5/24/2001,V6Z,1,68.1975,Canada
2255,5/24/2001,V6Z,1,60.3225,Canada
2055,5/30/2001,T6E,1,569.5725,Canada
631,5/30/2001,T2J,1,351.4875,Canada
702,5/30/2001,T6V,1,288.6975,Canada
2045,5/30/2001,T6K,1,419.9475,Canada
989,5/30/2001,T6G,1,419.9475,Canada
2016,5/30/2001,T6E,1,304.4475,Canada
580,5/30/2001,V6A,1,768.3375,Canada
910,5/30/2001,T6E,1,430.4475,Canada
2353,5/30/2001,T6E,1,414.6975,Canada
1317,5/19/2003,V6A,1,322.77,Canada
726,5/19/2003,T6E,1,110.1975,Canada
839,5/19/2003,T5J,1,761.1975,Canada
906,5/19/2003,T6E,1,419.9475,Canada
964,5/19/2003,T6E,1,320.1975,Canada
967,5/19/2003,T6E,1,698.1975,Canada
992,5/19/2003,R2P,1,278.1975,Canada
725,12/21/2002,T6B,1,110.1975,Canada
725,12/21/2002,V6M,1,120.6975,Canada
757,12/21/2002,V6M,1,73.4475,Canada
758,12/21/2002,T6J,1,73.4475,Canada
826,12/21/2002,T2X,1,929.1975,Canada
726,12/21/2002,T6B,1,110.1975,Canada
966,12/21/2002,V6B,1,472.4475,Canada
445,12/21/2002,V6T,1,882.7875,Canada
757,12/21/2002,T6J,1,73.4475,Canada
757,12/21/2002,T6V,2,146.895,Canada
785,12/21/2002,V7K,1,57.6975,Canada
726,12/21/2002,V6M,1,120.6975,Canada
758,12/21/2002,T5H,1,73.4475,Canada
758,12/21/2002,V6M,1,73.4475,Canada
2371,12/22/2002,T1Y,1,572.1975,Canada
726,12/23/2002,T6E,1,110.1975,Canada
768,12/23/2002,T6H,1,94.4475,Canada
785,5/31/2001,T6V,1,68.1975,Canada
